,ID,lat,long,Sea_level.mm,C,year
2136,2214,45.555,-123.918,6963,N,2011
3752,161,29.31,-94.793,7350,N,2011
895,1350,60.683,-151.397,6598,N,2011
1422,405,58.298,-134.412,6376,N,2011
4010,1156,30.25,-88.075,7005,N,2011
851,1067,61.238,-149.89,NA,N,2011
1602,385,48.367,-124.612,6927,N,2011
4646,1701,24.712,-81.105,7109,N,2011
5277,234,32.782,-79.925,7128,N,2011
7756,367,41.523,-70.672,7157,N,2011
98,756,21.953,-159.355,7016,N,2011
2710,2329,37.507,-122.212,7010,N,2011
5096,112,30.672,-81.465,7225,Y,2011
365,2128,20.037,-155.83,7164,N,2011
2182,1269,43.345,-124.322,7020,N,2011
1341,495,59.45,-135.327,6327,N,2011
7996,2291,43.072,-70.712,7046,Y,2011
5332,1444,33.655,-78.918,7023,N,2011
8009,2321,43.072,-70.71,7046,Y,2011
4122,246,30.403,-87.21,7095,N,2011
1687,1633,48.863,-122.757,6998,N,2011
2753,1352,36.605,-121.887,7018,N,2011
6317,148,39.267,-76.578,7223,N,2011
6832,180,39.355,-74.418,7229,N,2011
767,2301,56.898,-154.247,6945,N,2011
687,1800,64.5,-165.43,7011,N,2011
799,567,57.732,-152.512,6724,N,2011
3948,2296,29.868,-89.673,7011,N,2011
4767,1696,26.612,-80.033,7047,N,2011
1808,1354,46.707,-123.967,6298,N,2011
730,1634,55.337,-160.502,6984,N,2011
4515,1107,26.132,-81.807,7074,Y,2011
6015,360,38.873,-77.022,7113,N,2011
663,1857,70.4,-148.527,7076,N,2011
5178,395,32.033,-80.902,7188,N,2011
2410,1394,37.995,-122.977,7088,N,2011
8323,332,44.903,-66.982,7140,N,2011
7487,429,41.36,-72.09,7187,N,2011
1104,2300,58.195,-136.347,6975,N,2011
3395,497,26.06,-97.215,7150,N,2011
6838,2293,37.607,-75.687,7016,Y,2011
698,2302,55.062,-162.327,6943,N,2011
6860,2323,39.213,-76.245,7157,N,2011
2824,508,35.177,-120.76,7046,N,2011
4464,1106,26.647,-81.87,NA,N,2011
1926,127,47.602,-122.338,7143,N,2011
8114,183,43.657,-70.247,7198,N,2011
7565,430,41.807,-71.4,7162,N,2011
2649,437,37.772,-122.298,7074,N,2011
5777,299,36.947,-76.33,7275,N,2011
6393,636,37.165,-75.988,7094,N,2011
4977,2123,28.415,-80.592,7064,N,2011
7651,351,41.505,-71.327,7226,N,2011
3929,526,29.263,-89.957,7232,N,2011
4029,2327,30.705,-88.04,6954,N,2011
1041,1353,61.125,-146.362,6817,N,2011
5875,1295,38.573,-76.068,7173,N,2011
3859,1903,27.583,-97.217,7071,N,2011
3940,2328,30.027,-90.113,7085,N,2011
2214,1640,42.738,-124.498,6941,N,2011
641,757,53.88,-166.537,6788,N,2011
7411,1068,41.173,-73.182,NA,N,2011
2298,378,41.745,-124.182,7014,N,2011
740,2304,57.125,-170.285,7023,N,2011
1770,384,48.547,-123.01,7054,N,2011
5929,2324,37.995,-76.465,7163,N,2011
1093,566,60.558,-145.752,7114,N,2011
34,2192,23.868,-166.288,6988,Y,2011
4154,1641,30.152,-85.667,6985,N,2011
664,1857,70.4,-148.527,7129,N,2012
8324,332,44.903,-66.982,7114,N,2012
1342,495,59.45,-135.327,6324,N,2012
456,300,19.73,-155.055,7089,Y,2012
8115,183,43.657,-70.247,7193,N,2012
277,2273,20.78,-156.9,6981,Y,2012
7488,429,41.36,-72.09,7162,N,2012
6833,180,39.355,-74.418,7218,N,2012
2064,265,46.207,-123.768,7004,N,2012
3941,2328,30.027,-90.113,7149,N,2012
3213,256,32.867,-117.257,7133,N,2012
947,1070,59.44,-151.72,6713,N,2012
270,823,21.432,-157.79,6973,N,2012
6016,360,38.873,-77.022,7068,N,2012
4344,1638,27.978,-82.832,7146,Y,2012
3796,1835,29.728,-93.87,7160,N,2012
1771,384,48.547,-123.01,7096,N,2012
6523,2292,38.328,-75.092,7079,N,2012
5876,1295,38.573,-76.068,7164,N,2012
7207,519,41.048,-71.96,7220,N,2012
7106,12,40.7,-74.013,7156,N,2012
7809,1111,41.285,-70.097,7171,N,2012
3073,245,33.72,-118.272,7085,N,2012
7566,430,41.807,-71.4,7145,N,2012
366,2128,20.037,-155.83,7138,N,2012
2126,1196,44.625,-124.042,7096,N,2012
4155,1641,30.152,-85.667,NA,N,2012
4647,1701,24.712,-81.105,7161,Y,2012
99,756,21.953,-159.355,7015,Y,2012
4854,1858,25.73,-80.162,6017,N,2012
2183,1269,43.345,-124.322,7059,Y,2012
4978,2123,28.415,-80.592,7115,Y,2012
4011,1156,30.25,-88.075,7069,N,2012
2754,1352,36.605,-121.887,7026,N,2012
4030,2327,30.705,-88.04,7019,N,2012
1000,266,60.12,-149.427,7021,Y,2012
6504,224,38.782,-75.12,7185,N,2012
4312,428,29.135,-83.032,7136,N,2012
341,521,20.895,-156.477,7015,N,2012
2215,1640,42.738,-124.498,6990,N,2012
2299,378,41.745,-124.182,7043,N,2012
5552,1636,36.183,-75.747,NA,N,2012
2896,2126,34.408,-119.685,7955,N,2012
1042,1353,61.125,-146.362,6843,N,2012
5333,1444,33.655,-78.918,7066,N,2012
768,2301,56.898,-154.247,6951,N,2012
5511,2295,34.72,-76.67,7173,N,2012
2369,2125,38.913,-123.707,6981,N,2012
3753,161,29.31,-94.793,7415,N,2012
699,2302,55.062,-162.327,6955,N,2012
3324,158,32.713,-117.173,7139,N,2012
5632,2325,35.795,-75.548,7081,Y,2012
1615,2298,47.913,-124.637,7086,N,2012
2650,437,37.772,-122.298,7058,N,2012
1603,385,48.367,-124.612,6970,N,2012
6677,786,39.558,-75.573,7140,N,2012
6109,412,38.317,-76.452,7258,Y,2012
7925,235,42.353,-71.053,7221,N,2012
8197,525,44.392,-68.205,7177,N,2012
688,1800,64.5,-165.43,NA,N,2012
7138,1637,40.637,-74.142,7097,N,2012
3930,526,29.263,-89.957,7301,Y,2012
6639,135,39.933,-75.142,7079,N,2012
4123,246,30.403,-87.21,NA,N,2012
1809,1354,46.707,-123.967,6347,N,2012
642,757,53.88,-166.537,6755,Y,2012
1261,426,57.052,-135.342,6905,N,2012
731,1634,55.337,-160.502,7002,N,2012
4620,188,24.555,-81.807,7260,N,2012
2690,2330,38.055,-122.04,7201,N,2012
3949,2296,29.868,-89.673,7102,N,2012
211,155,21.307,-157.867,7071,N,2012
1423,405,58.298,-134.412,6389,N,2012
5778,299,36.947,-76.33,7281,N,2012
6861,2323,39.213,-76.245,7125,N,2012
3396,497,26.06,-97.215,7167,N,2012
5097,112,30.672,-81.465,7288,N,2012
6945,366,40.467,-74.008,NA,N,2012
2331,1639,40.767,-124.217,7146,N,2012
4516,1107,26.132,-81.807,7138,N,2012
4465,1106,26.647,-81.87,7102,N,2012
1972,1325,48.112,-122.757,7061,N,2012
1927,127,47.602,-122.338,7180,N,2012
552,487,51.863,-176.632,6933,N,2012
2573,10,37.807,-122.465,NA,N,2012
4021,2215,30.327,-89.325,7060,N,2012
3539,538,28.022,-97.047,7187,N,2012
7412,1068,41.173,-73.182,7076,N,2012
4204,1193,29.727,-84.982,6998,N,2012
4414,520,27.76,-82.627,7236,N,2012
7652,351,41.505,-71.327,7217,N,2012
7268,2322,40.81,-73.765,7143,N,2012
3860,1903,27.583,-97.217,7112,N,2012
6394,636,37.165,-75.988,7091,Y,2012
2980,377,34.008,-118.5,7047,N,2012
741,2304,57.125,-170.285,NA,N,2012
3841,2297,28.943,-95.302,6985,N,2012
1270,2299,56.247,-134.647,7001,N,2012
5930,2324,37.995,-76.465,7152,N,2012
561,2303,52.232,-174.173,6994,N,2012
1105,2300,58.195,-136.347,6969,N,2012
1521,225,55.332,-131.625,7063,N,2012
5179,395,32.033,-80.902,7221,N,2012
896,1350,60.683,-151.397,NA,N,2012
2825,508,35.177,-120.76,7059,N,2012
1182,445,59.548,-139.733,6468,N,2012
1656,2127,48.125,-123.44,6985,N,2012
4870,2326,30.398,-81.428,7069,N,2012
5467,396,34.227,-77.953,7180,N,2012
800,567,57.732,-152.512,6731,N,2012
5689,1635,36.967,-76.113,7147,N,2012
6318,148,39.267,-76.578,7197,Y,2012
2411,1394,37.995,-122.977,7099,N,2012
1094,566,60.558,-145.752,7154,N,2012
8010,2321,43.072,-70.71,7018,N,2012
4768,1696,26.612,-80.033,7091,N,2012
2711,2329,37.507,-122.212,6995,N,2012
7757,367,41.523,-70.672,7150,N,2012
7997,2291,43.072,-70.712,7018,N,2012
1688,1633,48.863,-122.757,7036,N,2012
5278,234,32.782,-79.925,7171,N,2012
2137,2214,45.555,-123.918,7011,N,2012
6839,2293,37.607,-75.687,7030,N,2012
6728,1153,38.968,-74.96,7253,N,2012
6204,311,38.983,-76.48,7158,N,2012
852,1067,61.238,-149.89,7039,N,2012
2981,377,34.008,-118.5,7038,N,2013
3540,538,28.022,-97.047,7206,N,2013
5553,1636,36.183,-75.747,7119,N,2013
1810,1354,46.707,-123.967,6233,N,2013
2712,2329,37.507,-122.212,6976,N,2013
2216,1640,42.738,-124.498,6908,N,2013
4313,428,29.135,-83.032,NA,N,2013
4205,1193,29.727,-84.982,6999,N,2013
2755,1352,36.605,-121.887,7015,N,2013
4031,2327,30.705,-88.04,7044,N,2013
5931,2324,37.995,-76.465,7122,N,2013
6524,2292,38.328,-75.092,7059,N,2013
948,1070,59.44,-151.72,6647,N,2013
4855,1858,25.73,-80.162,6021,N,2013
4979,2123,28.415,-80.592,7117,N,2013
7998,2291,43.072,-70.712,7007,N,2013
1271,2299,56.247,-134.647,6871,N,2013
5877,1295,38.573,-76.068,7134,N,2013
100,756,21.953,-159.355,7036,N,2013
7413,1068,41.173,-73.182,7043,N,2013
6840,2293,37.607,-75.687,7007,N,2013
6205,311,38.983,-76.48,7133,N,2013
4871,2326,30.398,-81.428,7077,N,2013
278,2273,20.78,-156.9,6998,N,2013
6640,135,39.933,-75.142,7048,N,2013
7107,12,40.7,-74.013,7124,N,2013
2897,2126,34.408,-119.685,7953,N,2013
5180,395,32.033,-80.902,7249,N,2013
5468,396,34.227,-77.953,7183,N,2013
2138,2214,45.555,-123.918,6925,N,2013
897,1350,60.683,-151.397,6525,N,2013
2826,508,35.177,-120.76,7053,N,2013
4517,1107,26.132,-81.807,7122,N,2013
5512,2295,34.72,-76.67,7145,N,2013
7489,429,41.36,-72.09,7134,N,2013
700,2302,55.062,-162.327,6916,N,2013
2574,10,37.807,-122.465,7061,N,2013
4124,246,30.403,-87.21,NA,N,2013
742,2304,57.125,-170.285,6970,N,2013
6834,180,39.355,-74.418,7169,N,2013
1604,385,48.367,-124.612,6856,N,2013
6319,148,39.267,-76.578,7168,N,2013
2127,1196,44.625,-124.042,6989,N,2013
6862,2323,39.213,-76.245,7105,N,2013
8011,2321,43.072,-70.71,7007,N,2013
3074,245,33.72,-118.272,7080,N,2013
2691,2330,38.055,-122.04,7166,N,2013
212,155,21.307,-157.867,7085,N,2013
769,2301,56.898,-154.247,6893,N,2013
1043,1353,61.125,-146.362,6758,N,2013
7926,235,42.353,-71.053,7212,N,2013
689,1800,64.5,-165.43,6952,N,2013
7139,1637,40.637,-74.142,7067,Y,2013
2412,1394,37.995,-122.977,7076,N,2013
1262,426,57.052,-135.342,6794,N,2013
271,823,21.432,-157.79,6983,N,2013
732,1634,55.337,-160.502,6959,N,2013
6395,636,37.165,-75.988,7075,N,2013
6505,224,38.782,-75.12,7158,N,2013
6946,366,40.467,-74.008,7219,N,2013
1095,566,60.558,-145.752,7069,N,2013
3754,161,29.31,-94.793,7422,N,2013
7758,367,41.523,-70.672,7132,N,2013
853,1067,61.238,-149.89,6981,N,2013
643,757,53.88,-166.537,6758,N,2013
1657,2127,48.125,-123.44,6880,N,2013
457,300,19.73,-155.055,NA,N,2013
1343,495,59.45,-135.327,6233,N,2013
4345,1638,27.978,-82.832,7126,Y,2013
5690,1635,36.967,-76.113,7121,N,2013
7208,519,41.048,-71.96,7200,N,2013
6017,360,38.873,-77.022,7055,N,2013
3797,1835,29.728,-93.87,7172,N,2013
3214,256,32.867,-117.257,7118,N,2013
1183,445,59.548,-139.733,6367,N,2013
665,1857,70.4,-148.527,NA,N,2013
7810,1111,41.285,-70.097,7165,N,2013
2065,265,46.207,-123.768,6868,N,2013
7567,430,41.807,-71.4,7116,Y,2013
2370,2125,38.913,-123.707,6954,N,2013
3325,158,32.713,-117.173,7135,N,2013
1772,384,48.547,-123.01,7007,N,2013
5633,2325,35.795,-75.548,7038,N,2013
5279,234,32.782,-79.925,7171,N,2013
1689,1633,48.863,-122.757,6946,N,2013
7653,351,41.505,-71.327,7195,N,2013
7269,2322,40.81,-73.765,7109,N,2013
4415,520,27.76,-82.627,7205,N,2013
3861,1903,27.583,-97.217,7143,N,2013
3842,2297,28.943,-95.302,7006,N,2013
4022,2215,30.327,-89.325,NA,N,2013
562,2303,52.232,-174.173,7004,N,2013
1106,2300,58.195,-136.347,6854,N,2013
1522,225,55.332,-131.625,6962,N,2013
553,487,51.863,-176.632,6942,N,2013
801,567,57.732,-152.512,6666,N,2013
5779,299,36.947,-76.33,7258,N,2013
3950,2296,29.868,-89.673,NA,N,2013
1424,405,58.298,-134.412,6274,N,2013
4621,188,24.555,-81.807,7270,N,2013
1928,127,47.602,-122.338,7091,N,2013
3397,497,26.06,-97.215,7196,N,2013
2332,1639,40.767,-124.217,7098,N,2013
1973,1325,48.112,-122.757,6965,N,2013
6729,1153,38.968,-74.96,7225,N,2013
5098,112,30.672,-81.465,7295,N,2013
4466,1106,26.647,-81.87,7098,N,2013
3942,2328,30.027,-90.113,7186,N,2013
8325,332,44.903,-66.982,7110,N,2013
1616,2298,47.913,-124.637,6981,N,2013
2184,1269,43.345,-124.322,6973,N,2013
342,521,20.895,-156.477,7036,N,2013
8198,525,44.392,-68.205,7169,N,2013
2300,378,41.745,-124.182,6971,N,2013
1001,266,60.12,-149.427,6939,N,2013
4156,1641,30.152,-85.667,7054,N,2013
3931,526,29.263,-89.957,7306,N,2013
8116,183,43.657,-70.247,7174,N,2013
4012,1156,30.25,-88.075,7071,N,2013
4648,1701,24.712,-81.105,7154,N,2013
2651,437,37.772,-122.298,7036,N,2013
6110,412,38.317,-76.452,NA,N,2013
367,2128,20.037,-155.83,7167,Y,2013
4769,1696,26.612,-80.033,7099,N,2013
6678,786,39.558,-75.573,7111,N,2013
5334,1444,33.655,-78.918,7069,N,2013
2827,508,35.177,-120.76,7125,N,2014
4649,1701,24.712,-81.105,7178,N,2014
7140,1637,40.637,-74.142,NA,N,2014
4980,2123,28.415,-80.592,7168,N,2014
2692,2330,38.055,-122.04,7234,N,2014
1002,266,60.12,-149.427,7041,N,2014
213,155,21.307,-157.867,7104,N,2014
4518,1107,26.132,-81.807,7136,N,2014
3951,2296,29.868,-89.673,7062,N,2014
2128,1196,44.625,-124.042,7115,N,2014
1974,1325,48.112,-122.757,7073,N,2014
2333,1639,40.767,-124.217,7214,N,2014
6730,1153,38.968,-74.96,7240,N,2014
4157,1641,30.152,-85.667,7035,N,2014
5099,112,30.672,-81.465,7345,N,2014
4856,1858,25.73,-80.162,6045,N,2014
5469,396,34.227,-77.953,7253,N,2014
6506,224,38.782,-75.12,7178,N,2014
3398,497,26.06,-97.215,7173,N,2014
5181,395,32.033,-80.902,NA,N,2014
8199,525,44.392,-68.205,7160,Y,2014
2575,10,37.807,-122.465,7143,N,2014
1690,1633,48.863,-122.757,7044,N,2014
5554,1636,36.183,-75.747,7144,N,2014
6206,311,38.983,-76.48,7151,N,2014
898,1350,60.683,-151.397,6599,N,2014
1425,405,58.298,-134.412,6337,N,2014
1929,127,47.602,-122.338,7202,N,2014
3541,538,28.022,-97.047,7179,N,2014
7654,351,41.505,-71.327,7195,N,2014
6396,636,37.165,-75.988,7105,N,2014
1658,2127,48.125,-123.44,6999,N,2014
7270,2322,40.81,-73.765,7117,N,2014
1617,2298,47.913,-124.637,7116,N,2014
2217,1640,42.738,-124.498,7027,N,2014
4206,1193,29.727,-84.982,6973,N,2014
4416,520,27.76,-82.627,7219,N,2014
4314,428,29.135,-83.032,7119,N,2014
2982,377,34.008,-118.5,7101,N,2014
2139,2214,45.555,-123.918,7048,N,2014
3843,2297,28.943,-95.302,6968,N,2014
7414,1068,41.173,-73.182,7048,N,2014
1107,2300,58.195,-136.347,6935,N,2014
1272,2299,56.247,-134.647,6962,N,2014
563,2303,52.232,-174.173,7095,N,2014
343,521,20.895,-156.477,7070,N,2014
2301,378,41.745,-124.182,7085,N,2014
5932,2324,37.995,-76.465,7142,N,2014
554,487,51.863,-176.632,7020,Y,2014
3862,1903,27.583,-97.217,7100,N,2014
733,1634,55.337,-160.502,7084,N,2014
1263,426,57.052,-135.342,6894,N,2014
5780,299,36.947,-76.33,7285,N,2014
4023,2215,30.327,-89.325,6995,N,2014
3943,2328,30.027,-90.113,7122,N,2014
6525,2292,38.328,-75.092,7078,N,2014
4013,1156,30.25,-88.075,7036,N,2014
6863,2323,39.213,-76.245,7110,N,2014
743,2304,57.125,-170.285,7055,N,2014
8012,2321,43.072,-70.71,7004,N,2014
802,567,57.732,-152.512,6753,N,2014
6111,412,38.317,-76.452,NA,N,2014
949,1070,59.44,-151.72,6756,N,2014
1773,384,48.547,-123.01,7110,N,2014
6018,360,38.873,-77.022,7081,N,2014
7927,235,42.353,-71.053,7214,N,2014
8117,183,43.657,-70.247,7167,N,2014
3798,1835,29.728,-93.87,7134,N,2014
272,823,21.432,-157.79,7002,N,2014
2652,437,37.772,-122.298,7112,N,2014
1184,445,59.548,-139.733,6460,N,2014
1044,1353,61.125,-146.362,6846,N,2014
666,1857,70.4,-148.527,7028,N,2014
7568,430,41.807,-71.4,7116,N,2014
3075,245,33.72,-118.272,7147,N,2014
7209,519,41.048,-71.96,7195,Y,2014
279,2273,20.78,-156.9,7030,N,2014
2898,2126,34.408,-119.685,8020,N,2014
770,2301,56.898,-154.247,6987,N,2014
2066,265,46.207,-123.768,6993,N,2014
7490,429,41.36,-72.09,7143,N,2014
7108,12,40.7,-74.013,7144,N,2014
2371,2125,38.913,-123.707,7059,N,2014
701,2302,55.062,-162.327,7052,N,2014
4622,188,24.555,-81.807,7278,Y,2014
5513,2295,34.72,-76.67,7205,N,2014
3326,158,32.713,-117.173,7206,N,2014
6679,786,39.558,-75.573,7125,N,2014
5634,2325,35.795,-75.548,7067,N,2014
4125,246,30.403,-87.21,7153,N,2014
1605,385,48.367,-124.612,6977,N,2014
7811,1111,41.285,-70.097,7161,N,2014
6320,148,39.267,-76.578,7179,N,2014
101,756,21.953,-159.355,7052,N,2014
690,1800,64.5,-165.43,7003,N,2014
4467,1106,26.647,-81.87,7101,N,2014
8326,332,44.903,-66.982,7098,N,2014
5280,234,32.782,-79.925,7229,N,2014
5691,1635,36.967,-76.113,7156,N,2014
2756,1352,36.605,-121.887,7098,N,2014
368,2128,20.037,-155.83,7205,Y,2014
6947,366,40.467,-74.008,7233,N,2014
1523,225,55.332,-131.625,7013,N,2014
4872,2326,30.398,-81.428,7117,N,2014
3215,256,32.867,-117.257,7202,N,2014
1096,566,60.558,-145.752,7163,N,2014
6841,2293,37.607,-75.687,7031,N,2014
6641,135,39.933,-75.142,7070,N,2014
7999,2291,43.072,-70.712,7004,N,2014
5335,1444,33.655,-78.918,NA,N,2014
2185,1269,43.345,-124.322,7090,N,2014
1811,1354,46.707,-123.967,NA,N,2014
2713,2329,37.507,-122.212,7055,N,2014
4346,1638,27.978,-82.832,NA,N,2014
854,1067,61.238,-149.89,7087,N,2014
2413,1394,37.995,-122.977,7164,N,2014
644,757,53.88,-166.537,6861,N,2014
5878,1295,38.573,-76.068,7143,N,2014
3755,161,29.31,-94.793,7403,N,2014
7759,367,41.523,-70.672,7131,N,2014
6835,180,39.355,-74.418,7194,N,2014
3932,526,29.263,-89.957,7268,N,2014
458,300,19.73,-155.055,7149,N,2014
4770,1696,26.612,-80.033,7134,N,2014
4032,2327,30.705,-88.04,6994,N,2014
1344,495,59.45,-135.327,6288,N,2014
102,756,21.953,-159.355,7039,N,2015
8200,525,44.392,-68.205,7134,Y,2015
8118,183,43.657,-70.247,7110,N,2015
3542,538,28.022,-97.047,NA,N,2015
2334,1639,40.767,-124.217,7228,N,2015
6507,224,38.782,-75.12,7151,N,2015
6526,2292,38.328,-75.092,7046,N,2015
4468,1106,26.647,-81.87,7122,N,2015
5635,2325,35.795,-75.548,7046,N,2015
1273,2299,56.247,-134.647,6975,N,2015
4417,520,27.76,-82.627,7240,N,2015
1264,426,57.052,-135.342,6908,N,2015
6642,135,39.933,-75.142,7031,N,2015
6680,786,39.558,-75.573,7104,N,2015
4347,1638,27.978,-82.832,7183,Y,2015
2576,10,37.807,-122.465,7170,N,2015
1185,445,59.548,-139.733,6469,N,2015
6731,1153,38.968,-74.96,7212,N,2015
4315,428,29.135,-83.032,7139,N,2015
2899,2126,34.408,-119.685,8057,N,2015
1108,2300,58.195,-136.347,6949,N,2015
5555,1636,36.183,-75.747,7112,N,2015
1097,566,60.558,-145.752,7174,N,2015
6836,180,39.355,-74.418,7168,N,2015
2983,377,34.008,-118.5,7144,N,2015
6842,2293,37.607,-75.687,7003,N,2015
2129,1196,44.625,-124.042,7126,N,2015
6864,2323,39.213,-76.245,NA,N,2015
4981,2123,28.415,-80.592,7172,N,2015
4207,1193,29.727,-84.982,7008,N,2015
1045,1353,61.125,-146.362,6857,N,2015
6948,366,40.467,-74.008,7193,N,2015
1345,495,59.45,-135.327,6300,N,2015
1930,127,47.602,-122.338,7217,N,2015
4519,1107,26.132,-81.807,7157,N,2015
2067,265,46.207,-123.768,6974,N,2015
5933,2324,37.995,-76.465,7111,N,2015
2653,437,37.772,-122.298,7135,N,2015
4771,1696,26.612,-80.033,7137,N,2015
214,155,21.307,-157.867,7102,N,2015
1812,1354,46.707,-123.967,NA,N,2015
6019,360,38.873,-77.022,7042,N,2015
2693,2330,38.055,-122.04,NA,N,2015
4857,1858,25.73,-80.162,6043,N,2015
1774,384,48.547,-123.01,7118,N,2015
2714,2329,37.507,-122.212,7076,N,2015
5781,299,36.947,-76.33,7255,N,2015
1691,1633,48.863,-122.757,7055,N,2015
6112,412,38.317,-76.452,NA,N,2015
1975,1325,48.112,-122.757,7071,N,2015
4650,1701,24.712,-81.105,7198,N,2015
1659,2127,48.125,-123.44,7005,N,2015
6207,311,38.983,-76.48,7127,N,2015
4623,188,24.555,-81.807,7307,Y,2015
1618,2298,47.913,-124.637,7105,N,2015
2757,1352,36.605,-121.887,7126,N,2015
1606,385,48.367,-124.612,6972,N,2015
4873,2326,30.398,-81.428,7125,Y,2015
1524,225,55.332,-131.625,7027,N,2015
6321,148,39.267,-76.578,7157,N,2015
2828,508,35.177,-120.76,7158,N,2015
6397,636,37.165,-75.988,7083,N,2015
5692,1635,36.967,-76.113,7119,Y,2015
1426,405,58.298,-134.412,6356,N,2015
1003,266,60.12,-149.427,7043,N,2015
8327,332,44.903,-66.982,7071,N,2015
3933,526,29.263,-89.957,7313,N,2015
7569,430,41.807,-71.4,7085,N,2015
3216,256,32.867,-117.257,7239,N,2015
667,1857,70.4,-148.527,7069,N,2015
2372,2125,38.913,-123.707,7071,N,2015
645,757,53.88,-166.537,6859,N,2015
7655,351,41.505,-71.327,7162,N,2015
5281,234,32.782,-79.925,7240,N,2015
3863,1903,27.583,-97.217,7161,N,2015
564,2303,52.232,-174.173,7080,N,2015
2218,1640,42.738,-124.498,7031,N,2015
555,487,51.863,-176.632,7039,Y,2015
7760,367,41.523,-70.672,7103,N,2015
3844,2297,28.943,-95.302,7041,Y,2015
4158,1641,30.152,-85.667,7059,N,2015
3327,158,32.713,-117.173,7245,N,2015
7812,1111,41.285,-70.097,7136,Y,2015
5100,112,30.672,-81.465,7359,N,2015
369,2128,20.037,-155.83,7225,N,2015
3799,1835,29.728,-93.87,7216,N,2015
344,521,20.895,-156.477,7079,N,2015
7928,235,42.353,-71.053,7184,N,2015
5182,395,32.033,-80.902,7293,N,2015
3756,161,29.31,-94.793,7481,N,2015
273,823,21.432,-157.79,6999,N,2015
8000,2291,43.072,-70.712,6982,Y,2015
3399,497,26.06,-97.215,7220,N,2015
8013,2321,43.072,-70.71,6982,Y,2015
2302,378,41.745,-124.182,7089,N,2015
459,300,19.73,-155.055,7163,N,2015
691,1800,64.5,-165.43,7023,N,2015
5879,1295,38.573,-76.068,7118,N,2015
2140,2214,45.555,-123.918,7046,N,2015
7210,519,41.048,-71.96,7166,N,2015
4126,246,30.403,-87.21,7171,N,2015
5470,396,34.227,-77.953,7259,N,2015
4033,2327,30.705,-88.04,7019,N,2015
7109,12,40.7,-74.013,7113,N,2015
855,1067,61.238,-149.89,7091,N,2015
7271,2322,40.81,-73.765,7094,N,2015
5336,1444,33.655,-78.918,7122,N,2015
4024,2215,30.327,-89.325,7053,N,2015
803,567,57.732,-152.512,6783,N,2015
899,1350,60.683,-151.397,6596,N,2015
2414,1394,37.995,-122.977,7186,N,2015
771,2301,56.898,-154.247,7008,N,2015
4014,1156,30.25,-88.075,7065,N,2015
744,2304,57.125,-170.285,7050,N,2015
5514,2295,34.72,-76.67,7187,N,2015
2186,1269,43.345,-124.322,7098,N,2015
734,1634,55.337,-160.502,7091,N,2015
7491,429,41.36,-72.09,7101,Y,2015
3952,2296,29.868,-89.673,7105,N,2015
950,1070,59.44,-151.72,6736,N,2015
702,2302,55.062,-162.327,NA,N,2015
3944,2328,30.027,-90.113,7164,N,2015
3076,245,33.72,-118.272,7186,N,2015
7141,1637,40.637,-74.142,7020,Y,2015
4874,2326,30.398,-81.428,7116,N,2016
5101,112,30.672,-81.465,7342,N,2016
4858,1858,25.73,-80.162,6048,Y,2016
2577,10,37.807,-122.465,7128,N,2016
2373,2125,38.913,-123.707,7032,N,2016
2415,1394,37.995,-122.977,7132,N,2016
4982,2123,28.415,-80.592,7170,N,2016
215,155,21.307,-157.867,7155,N,2016
4772,1696,26.612,-80.033,7139,N,2016
3400,497,26.06,-97.215,7281,N,2016
3757,161,29.31,-94.793,7563,N,2016
3800,1835,29.728,-93.87,7295,N,2016
